parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | FRA | 0 | 0.09 | 0.09 | x=(0.25-0.16) | x 0.25 0.16 - = | x:gram 0.25:gram 0.16:gram -:gram =:gram
EXPR: 0 | POS | FRA | 0 | 0.09 | 0.41 | (0.25+0.16)=x | 0.25 0.16 + x = | 0.25:gram 0.16:gram +:gram x:gram =:gram
EXPR: 0 | POS | FRA | 0 | 0.09 | 1.5625 | x=(0.25/0.16) | x 0.25 0.16 / = | x:gram 0.25:gram 0.16:gram /:gram =:gram
EXPR: 0 | POS | FRA | 0 | 0.09 | 1.5625 | (0.25/0.16)=x | 0.25 0.16 / x = | 0.25:gram 0.16:gram /:gram x:gram =:gram
EXPR: 0 | POS | FRA | 0 | 0.09 | 0.04 | (0.25*0.16)=x | 0.25 0.16 * x = | 0.25:gram 0.16:gram *:gram x:gram =:gram
EXPR: 1 | POS | FRA | 0 | 0.09 | 0.09 | (0.25-0.16)=x | 0.25 0.16 - x = | 0.25:gram 0.16:gram -:gram x:gram =:gram
EXPR: 0 | POS | FRA | 0 | 0.09 | 0.41 | x=(0.25+0.16) | x 0.25 0.16 + = | x:gram 0.25:gram 0.16:gram +:gram =:gram
EXPR: 0 | POS | FRA | 0 | 0.09 | 0.04 | x=(0.25*0.16) | x 0.25 0.16 * = | x:gram 0.25:gram 0.16:gram *:gram =:gram
EXPR: 0 | POS | FRA | 2 | 0.09 | 0.64 | 0.25=(0.16/x) | 0.25 0.16 x / = | 0.25:gram 0.16:gram x:gram /:gram =:gram
EXPR: 0 | POS | FRA | 2 | 0.09 | 0.41 | 0.25=(x-0.16) | 0.25 x 0.16 - = | 0.25:gram x:gram 0.16:gram -:gram =:gram
