parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 203 | 22 | x=(29-7) | x 29 7 - = | x:balloon 29:balloon 7:balloon -:balloon =:balloon
EXPR: 0 | POS | INT | 0 | 203 | 36 | (29+7)=x | 29 7 + x = | 29:balloon 7:balloon +:balloon x:balloon =:balloon
EXPR: 1 | POS | INT | 0 | 203 | 203 | (29*7)=x | 29 7 * x = | 29:balloon 7:balloon *:balloon x:balloon =:balloon
EXPR: 0 | POS | INT | 0 | 203 | 22 | (29-7)=x | 29 7 - x = | 29:balloon 7:balloon -:balloon x:balloon =:balloon
EXPR: 0 | POS | INT | 0 | 203 | 36 | x=(29+7) | x 29 7 + = | x:balloon 29:balloon 7:balloon +:balloon =:balloon
EXPR: 1 | POS | INT | 0 | 203 | 203 | x=(29*7) | x 29 7 * = | x:balloon 29:balloon 7:balloon *:balloon =:balloon
EXPR: 0 | POS | INT | 2 | 203 | 36 | 29=(x-7) | 29 x 7 - = | 29:balloon x:balloon 7:balloon -:balloon =:balloon
EXPR: 1 | POS | INT | 2 | 203 | 203 | 29=(x/7) | 29 x 7 / = | 29:balloon x:balloon 7:balloon /:balloon =:balloon
EXPR: 0 | POS | INT | 2 | 203 | 22 | 29=(x+7) | 29 x 7 + = | 29:balloon x:balloon 7:balloon +:balloon =:balloon
EXPR: 0 | POS | INT | 2 | 203 | 22 | 29=(7+x) | 29 7 x + = | 29:balloon 7:balloon x:balloon +:balloon =:balloon
EXPR: 0 | POS | INT | 2 | 203 | 22 | (29-x)=7 | 29 x - 7 = | 29:balloon x:balloon -:balloon 7:balloon =:balloon
EXPR: 0 | POS | INT | 2 | 203 | 36 | (x-29)=7 | x 29 - 7 = | x:balloon 29:balloon -:balloon 7:balloon =:balloon
EXPR: 1 | POS | INT | 2 | 203 | 203 | (x/29)=7 | x 29 / 7 = | x:balloon 29:balloon /:balloon 7:balloon =:balloon
EXPR: 0 | POS | INT | 4 | 203 | 36 | 7=(x-29) | 7 x 29 - = | 7:balloon x:balloon 29:balloon -:balloon =:balloon
EXPR: 0 | POS | INT | 4 | 203 | 22 | (x+7)=29 | x 7 + 29 = | x:balloon 7:balloon +:balloon 29:balloon =:balloon
EXPR: 0 | POS | INT | 4 | 203 | 22 | 7=(29-x) | 7 29 x - = | 7:balloon 29:balloon x:balloon -:balloon =:balloon
EXPR: 1 | POS | INT | 4 | 203 | 203 | 7=(x/29) | 7 x 29 / = | 7:balloon x:balloon 29:balloon /:balloon =:balloon
EXPR: 0 | POS | INT | 4 | 203 | 22 | (7+x)=29 | 7 x + 29 = | 7:balloon x:balloon +:balloon 29:balloon =:balloon
EXPR: 1 | POS | INT | 4 | 203 | 203 | (x/7)=29 | x 7 / 29 = | x:balloon 7:balloon /:balloon 29:balloon =:balloon
EXPR: 0 | POS | INT | 4 | 203 | 36 | (x-7)=29 | x 7 - 29 = | x:balloon 7:balloon -:balloon 29:balloon =:balloon
NET 20 unique, non-negative, integer-valued solutions found out of 56 total solutions
