parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 83 | 83 | x=((19+39)+25) | x 19 39 + 25 + = | x:dime 19:dime 39:dime +:dime 25:dime +:dime =:dime
EXPR: 1 | POS | INT | 0 | 83 | 83 | (19+(39+25))=x | 19 39 25 + + x = | 19:dime 39:dime 25:dime +:dime +:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 33 | ((19+39)-25)=x | 19 39 + 25 - x = | 19:dime 39:dime +:dime 25:dime -:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 5 | (19-(39-25))=x | 19 39 25 - - x = | 19:dime 39:dime 25:dime -:dime -:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 1450 | ((19+39)*25)=x | 19 39 + 25 * x = | 19:dime 39:dime +:dime 25:dime *:dime x:dime =:dime
EXPR: 1 | POS | INT | 0 | 83 | 83 | x=(19+(39+25)) | x 19 39 25 + + = | x:dime 19:dime 39:dime 25:dime +:dime +:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 33 | x=((19+39)-25) | x 19 39 + 25 - = | x:dime 19:dime 39:dime +:dime 25:dime -:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 1450 | x=((19+39)*25) | x 19 39 + 25 * = | x:dime 19:dime 39:dime +:dime 25:dime *:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 33 | x=(19+(39-25)) | x 19 39 25 - + = | x:dime 19:dime 39:dime 25:dime -:dime +:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 33 | (19+(39-25))=x | 19 39 25 - + x = | 19:dime 39:dime 25:dime -:dime +:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 994 | (19+(39*25))=x | 19 39 25 * + x = | 19:dime 39:dime 25:dime *:dime +:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 5 | x=(19-(39-25)) | x 19 39 25 - - = | x:dime 19:dime 39:dime 25:dime -:dime -:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 266 | (19*(39-25))=x | 19 39 25 - * x = | 19:dime 39:dime 25:dime -:dime *:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 83 | 994 | x=(19+(39*25)) | x 19 39 25 * + = | x:dime 19:dime 39:dime 25:dime *:dime +:dime =:dime
