parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | FRA | 0 | 5.98 | 34.02 | x=((7.19+6.83)+20) | x 7.19 6.83 + 20 + = | x:dollar 7.19:dollar 6.83:dollar +:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 34.02 | (7.19+(6.83+20))=x | 7.19 6.83 20 + + x = | 7.19:dollar 6.83:dollar 20:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 7.2 | ((7.19-6.83)*20)=x | 7.19 6.83 - 20 * x = | 7.19:dollar 6.83:dollar -:dollar 20:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 0.018 | ((7.19-6.83)/20)=x | 7.19 6.83 - 20 / x = | 7.19:dollar 6.83:dollar -:dollar 20:dollar /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 20.36 | (7.19-(6.83-20))=x | 7.19 6.83 20 - - x = | 7.19:dollar 6.83:dollar 20:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 280.4 | ((7.19+6.83)*20)=x | 7.19 6.83 + 20 * x = | 7.19:dollar 6.83:dollar +:dollar 20:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 34.02 | x=(7.19+(6.83+20)) | x 7.19 6.83 20 + + = | x:dollar 7.19:dollar 6.83:dollar 20:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 280.4 | x=((7.19+6.83)*20) | x 7.19 6.83 + 20 * = | x:dollar 7.19:dollar 6.83:dollar +:dollar 20:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 0.701 | x=((7.19+6.83)/20) | x 7.19 6.83 + 20 / = | x:dollar 7.19:dollar 6.83:dollar +:dollar 20:dollar /:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 143.79 | (7.19+(6.83*20))=x | 7.19 6.83 20 * + x = | 7.19:dollar 6.83:dollar 20:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 20.36 | x=(7.19-(6.83-20)) | x 7.19 6.83 20 - - = | x:dollar 7.19:dollar 6.83:dollar 20:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 0.701 | ((7.19+6.83)/20)=x | 7.19 6.83 + 20 / x = | 7.19:dollar 6.83:dollar +:dollar 20:dollar /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 143.79 | x=(7.19+(6.83*20)) | x 7.19 6.83 20 * + = | x:dollar 7.19:dollar 6.83:dollar 20:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 7.5315 | x=(7.19+(6.83/20)) | x 7.19 6.83 20 / + = | x:dollar 7.19:dollar 6.83:dollar 20:dollar /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 192.9077 | (7.19*(6.83+20))=x | 7.19 6.83 20 + * x = | 7.19:dollar 6.83:dollar 20:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 192.9077 | x=(7.19*(6.83+20)) | x 7.19 6.83 20 + * = | x:dollar 7.19:dollar 6.83:dollar 20:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 0.267983600447261 | (7.19/(6.83+20))=x | 7.19 6.83 20 + / x = | 7.19:dollar 6.83:dollar 20:dollar +:dollar /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 20.36 | x=((7.19-6.83)+20) | x 7.19 6.83 - 20 + = | x:dollar 7.19:dollar 6.83:dollar -:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 0.267983600447261 | x=(7.19/(6.83+20)) | x 7.19 6.83 20 + / = | x:dollar 7.19:dollar 6.83:dollar 20:dollar +:dollar /:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 6.8485 | (7.19-(6.83/20))=x | 7.19 6.83 20 / - x = | 7.19:dollar 6.83:dollar 20:dollar /:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 7.5315 | (7.19+(6.83/20))=x | 7.19 6.83 20 / + x = | 7.19:dollar 6.83:dollar 20:dollar /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 69.1077 | x=((7.19*6.83)+20) | x 7.19 6.83 * 20 + = | x:dollar 7.19:dollar 6.83:dollar *:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 5.98 | 7.2 | x=((7.19-6.83)*20) | x 7.19 6.83 - 20 * = | x:dollar 7.19:dollar 6.83:dollar -:dollar 20:dollar *:dollar =:dollar
