parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 16 | 180 | x=(192-12) | x 192 12 - = | x:ball 192:ball 12:ball -:ball =:ball
EXPR: 0 | POS | INT | 0 | 16 | 2304 | (192*12)=x | 192 12 * x = | 192:ball 12:ball *:ball x:ball =:ball
EXPR: 1 | POS | INT | 0 | 16 | 16 | (192/12)=x | 192 12 / x = | 192:ball 12:ball /:ball x:ball =:ball
EXPR: 0 | POS | INT | 0 | 16 | 204 | x=(192+12) | x 192 12 + = | x:ball 192:ball 12:ball +:ball =:ball
EXPR: 0 | POS | INT | 0 | 16 | 2304 | x=(192*12) | x 192 12 * = | x:ball 192:ball 12:ball *:ball =:ball
EXPR: 1 | POS | INT | 0 | 16 | 16 | x=(192/12) | x 192 12 / = | x:ball 192:ball 12:ball /:ball =:ball
EXPR: 0 | POS | INT | 0 | 16 | 204 | (192+12)=x | 192 12 + x = | 192:ball 12:ball +:ball x:ball =:ball
EXPR: 0 | POS | INT | 0 | 16 | 180 | (192-12)=x | 192 12 - x = | 192:ball 12:ball -:ball x:ball =:ball
EXPR: 0 | POS | INT | 2 | 16 | 180 | 192=(12+x) | 192 12 x + = | 192:ball 12:ball x:ball +:ball =:ball
EXPR: 0 | POS | INT | 2 | 16 | 204 | 192=(x-12) | 192 x 12 - = | 192:ball x:ball 12:ball -:ball =:ball
EXPR: 1 | POS | INT | 2 | 16 | 16 | 192=(12*x) | 192 12 x * = | 192:ball 12:ball x:ball *:ball =:ball
EXPR: 0 | POS | INT | 2 | 16 | 180 | 192=(x+12) | 192 x 12 + = | 192:ball x:ball 12:ball +:ball =:ball
EXPR: 1 | POS | INT | 2 | 16 | 16 | (192/x)=12 | 192 x / 12 = | 192:ball x:ball /:ball 12:ball =:ball
EXPR: 0 | POS | INT | 2 | 16 | 2304 | (x/192)=12 | x 192 / 12 = | x:ball 192:ball /:ball 12:ball =:ball
EXPR: 1 | POS | INT | 2 | 16 | 16 | 192=(x*12) | 192 x 12 * = | 192:ball x:ball 12:ball *:ball =:ball
EXPR: 0 | POS | INT | 2 | 16 | 2304 | 192=(x/12) | 192 x 12 / = | 192:ball x:ball 12:ball /:ball =:ball
EXPR: 0 | POS | INT | 2 | 16 | 180 | (192-x)=12 | 192 x - 12 = | 192:ball x:ball -:ball 12:ball =:ball
EXPR: 0 | POS | INT | 2 | 16 | 204 | (x-192)=12 | x 192 - 12 = | x:ball 192:ball -:ball 12:ball =:ball
EXPR: 1 | POS | INT | 4 | 16 | 16 | (12*x)=192 | 12 x * 192 = | 12:ball x:ball *:ball 192:ball =:ball
EXPR: 1 | POS | INT | 4 | 16 | 16 | (x*12)=192 | x 12 * 192 = | x:ball 12:ball *:ball 192:ball =:ball
EXPR: 0 | POS | INT | 4 | 16 | 2304 | (x/12)=192 | x 12 / 192 = | x:ball 12:ball /:ball 192:ball =:ball
EXPR: 0 | POS | INT | 4 | 16 | 180 | (12+x)=192 | 12 x + 192 = | 12:ball x:ball +:ball 192:ball =:ball
EXPR: 0 | POS | INT | 4 | 16 | 180 | (x+12)=192 | x 12 + 192 = | x:ball 12:ball +:ball 192:ball =:ball
EXPR: 0 | POS | INT | 4 | 16 | 180 | 12=(192-x) | 12 192 x - = | 12:ball 192:ball x:ball -:ball =:ball
EXPR: 0 | POS | INT | 4 | 16 | 2304 | 12=(x/192) | 12 x 192 / = | 12:ball x:ball 192:ball /:ball =:ball
EXPR: 0 | POS | INT | 4 | 16 | 204 | (x-12)=192 | x 12 - 192 = | x:ball 12:ball -:ball 192:ball =:ball
EXPR: 0 | POS | INT | 4 | 16 | 204 | 12=(x-192) | 12 x 192 - = | 12:ball x:ball 192:ball -:ball =:ball
EXPR: 1 | POS | INT | 4 | 16 | 16 | 12=(192/x) | 12 192 x / = | 12:ball 192:ball x:ball /:ball =:ball
NET 28 unique, non-negative, integer-valued solutions found out of 56 total solutions
