parameters: n=5 l=2 k=1 p=5 q=3 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 9 | 40 | (45-5)=x | 45 5 - x = | 45:hour 5:hour -:hour x:hour =:hour
EXPR: 0 | POS | INT | 0 | 9 | 50 | (45+5)=x | 45 5 + x = | 45:hour 5:hour +:hour x:hour =:hour
EXPR: 1 | POS | INT | 0 | 9 | 9 | (45/5)=x | 45 5 / x = | 45:hour 5:hour /:hour x:hour =:hour
EXPR: 0 | POS | INT | 0 | 9 | 50 | x=(45+5) | x 45 5 + = | x:hour 45:hour 5:hour +:hour =:hour
EXPR: 1 | POS | INT | 0 | 9 | 9 | x=(45/5) | x 45 5 / = | x:hour 45:hour 5:hour /:hour =:hour
EXPR: 0 | POS | INT | 0 | 9 | 225 | x=(45*5) | x 45 5 * = | x:hour 45:hour 5:hour *:hour =:hour
EXPR: 0 | POS | INT | 0 | 9 | 40 | x=(45-5) | x 45 5 - = | x:hour 45:hour 5:hour -:hour =:hour
EXPR: 0 | POS | INT | 0 | 9 | 225 | (45*5)=x | 45 5 * x = | 45:hour 5:hour *:hour x:hour =:hour
EXPR: 1 | POS | INT | 2 | 9 | 9 | (45/x)=5 | 45 x / 5 = | 45:hour x:hour /:hour 5:hour =:hour
EXPR: 0 | POS | INT | 2 | 9 | 225 | (x/45)=5 | x 45 / 5 = | x:hour 45:hour /:hour 5:hour =:hour
EXPR: 0 | POS | INT | 2 | 9 | 40 | 45=(5+x) | 45 5 x + = | 45:hour 5:hour x:hour +:hour =:hour
EXPR: 1 | POS | INT | 2 | 9 | 9 | 45=(5*x) | 45 5 x * = | 45:hour 5:hour x:hour *:hour =:hour
EXPR: 0 | POS | INT | 2 | 9 | 225 | 45=(x/5) | 45 x 5 / = | 45:hour x:hour 5:hour /:hour =:hour
EXPR: 1 | POS | INT | 2 | 9 | 9 | 45=(x*5) | 45 x 5 * = | 45:hour x:hour 5:hour *:hour =:hour
EXPR: 0 | POS | INT | 2 | 9 | 40 | (45-x)=5 | 45 x - 5 = | 45:hour x:hour -:hour 5:hour =:hour
EXPR: 0 | POS | INT | 2 | 9 | 50 | (x-45)=5 | x 45 - 5 = | x:hour 45:hour -:hour 5:hour =:hour
EXPR: 0 | POS | INT | 2 | 9 | 50 | 45=(x-5) | 45 x 5 - = | 45:hour x:hour 5:hour -:hour =:hour
EXPR: 0 | POS | INT | 2 | 9 | 40 | 45=(x+5) | 45 x 5 + = | 45:hour x:hour 5:hour +:hour =:hour
EXPR: 1 | POS | INT | 4 | 9 | 9 | (x*5)=45 | x 5 * 45 = | x:hour 5:hour *:hour 45:hour =:hour
EXPR: 0 | POS | INT | 4 | 9 | 40 | (x+5)=45 | x 5 + 45 = | x:hour 5:hour +:hour 45:hour =:hour
EXPR: 0 | POS | INT | 4 | 9 | 225 | (x/5)=45 | x 5 / 45 = | x:hour 5:hour /:hour 45:hour =:hour
EXPR: 0 | POS | INT | 4 | 9 | 40 | (5+x)=45 | 5 x + 45 = | 5:hour x:hour +:hour 45:hour =:hour
EXPR: 1 | POS | INT | 4 | 9 | 9 | (5*x)=45 | 5 x * 45 = | 5:hour x:hour *:hour 45:hour =:hour
EXPR: 0 | POS | INT | 4 | 9 | 225 | 5=(x/45) | 5 x 45 / = | 5:hour x:hour 45:hour /:hour =:hour
EXPR: 0 | POS | INT | 4 | 9 | 50 | 5=(x-45) | 5 x 45 - = | 5:hour x:hour 45:hour -:hour =:hour
EXPR: 0 | POS | INT | 4 | 9 | 50 | (x-5)=45 | x 5 - 45 = | x:hour 5:hour -:hour 45:hour =:hour
EXPR: 1 | POS | INT | 4 | 9 | 9 | 5=(45/x) | 5 45 x / = | 5:hour 45:hour x:hour /:hour =:hour
EXPR: 0 | POS | INT | 4 | 9 | 40 | 5=(45-x) | 5 45 x - = | 5:hour 45:hour x:hour -:hour =:hour
NET 28 unique, non-negative, integer-valued solutions found out of 56 total solutions
