parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 13 | 13 | (4+9)=x | 4 9 + x = | 4:game 9:game +:game x:game =:game
EXPR: 0 | POS | INT | 0 | 13 | 36 | x=(4*9) | x 4 9 * = | x:game 4:game 9:game *:game =:game
EXPR: 0 | POS | INT | 0 | 13 | 36 | (4*9)=x | 4 9 * x = | 4:game 9:game *:game x:game =:game
EXPR: 1 | POS | INT | 0 | 13 | 13 | x=(4+9) | x 4 9 + = | x:game 4:game 9:game +:game =:game
EXPR: 0 | POS | INT | 2 | 13 | 5 | (x+4)=9 | x 4 + 9 = | x:game 4:game +:game 9:game =:game
EXPR: 1 | POS | INT | 2 | 13 | 13 | 4=(x-9) | 4 x 9 - = | 4:game x:game 9:game -:game =:game
EXPR: 0 | POS | INT | 2 | 13 | 5 | x=(9-4) | x 9 4 - = | x:game 9:game 4:game -:game =:game
EXPR: 0 | POS | INT | 2 | 13 | 5 | (4+x)=9 | 4 x + 9 = | 4:game x:game +:game 9:game =:game
EXPR: 0 | POS | INT | 2 | 13 | 36 | 4=(x/9) | 4 x 9 / = | 4:game x:game 9:game /:game =:game
EXPR: 0 | POS | INT | 2 | 13 | 5 | (9-4)=x | 9 4 - x = | 9:game 4:game -:game x:game =:game
EXPR: 1 | POS | INT | 2 | 13 | 13 | (x-4)=9 | x 4 - 9 = | x:game 4:game -:game 9:game =:game
EXPR: 0 | POS | INT | 2 | 13 | 36 | (x/4)=9 | x 4 / 9 = | x:game 4:game /:game 9:game =:game
EXPR: 0 | POS | INT | 2 | 13 | 5 | 4=(9-x) | 4 9 x - = | 4:game 9:game x:game -:game =:game
EXPR: 0 | POS | INT | 4 | 13 | 5 | 9=(x+4) | 9 x 4 + = | 9:game x:game 4:game +:game =:game
EXPR: 1 | POS | INT | 4 | 13 | 13 | 9=(x-4) | 9 x 4 - = | 9:game x:game 4:game -:game =:game
EXPR: 0 | POS | INT | 4 | 13 | 5 | (9-x)=4 | 9 x - 4 = | 9:game x:game -:game 4:game =:game
EXPR: 1 | POS | INT | 4 | 13 | 13 | (x-9)=4 | x 9 - 4 = | x:game 9:game -:game 4:game =:game
EXPR: 0 | POS | INT | 4 | 13 | 36 | 9=(x/4) | 9 x 4 / = | 9:game x:game 4:game /:game =:game
EXPR: 0 | POS | INT | 4 | 13 | 5 | 9=(4+x) | 9 4 x + = | 9:game 4:game x:game +:game =:game
EXPR: 0 | POS | INT | 4 | 13 | 36 | (x/9)=4 | x 9 / 4 = | x:game 9:game /:game 4:game =:game
NET 20 unique, non-negative, integer-valued solutions found out of 56 total solutions
