parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 21 | 21 | x=((9+7)+5) | x 9 7 + 5 + = | x:seashell 9:seashell 7:seashell +:seashell 5:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 0 | 21 | 21 | (9+(7+5))=x | 9 7 5 + + x = | 9:seashell 7:seashell 5:seashell +:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 11 | ((9+7)-5)=x | 9 7 + 5 - x = | 9:seashell 7:seashell +:seashell 5:seashell -:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 10 | ((9-7)*5)=x | 9 7 - 5 * x = | 9:seashell 7:seashell -:seashell 5:seashell *:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 7 | (9-(7-5))=x | 9 7 5 - - x = | 9:seashell 7:seashell 5:seashell -:seashell -:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 80 | ((9+7)*5)=x | 9 7 + 5 * x = | 9:seashell 7:seashell +:seashell 5:seashell *:seashell x:seashell =:seashell
EXPR: 1 | POS | INT | 0 | 21 | 21 | x=(9+(7+5)) | x 9 7 5 + + = | x:seashell 9:seashell 7:seashell 5:seashell +:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 11 | x=((9+7)-5) | x 9 7 + 5 - = | x:seashell 9:seashell 7:seashell +:seashell 5:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 80 | x=((9+7)*5) | x 9 7 + 5 * = | x:seashell 9:seashell 7:seashell +:seashell 5:seashell *:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 11 | x=(9+(7-5)) | x 9 7 5 - + = | x:seashell 9:seashell 7:seashell 5:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 11 | (9+(7-5))=x | 9 7 5 - + x = | 9:seashell 7:seashell 5:seashell -:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 44 | (9+(7*5))=x | 9 7 5 * + x = | 9:seashell 7:seashell 5:seashell *:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 7 | x=(9-(7-5)) | x 9 7 5 - - = | x:seashell 9:seashell 7:seashell 5:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 18 | (9*(7-5))=x | 9 7 5 - * x = | 9:seashell 7:seashell 5:seashell -:seashell *:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 44 | x=(9+(7*5)) | x 9 7 5 * + = | x:seashell 9:seashell 7:seashell 5:seashell *:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 108 | (9*(7+5))=x | 9 7 5 + * x = | 9:seashell 7:seashell 5:seashell +:seashell *:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 108 | x=(9*(7+5)) | x 9 7 5 + * = | x:seashell 9:seashell 7:seashell 5:seashell +:seashell *:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 18 | x=(9*(7-5)) | x 9 7 5 - * = | x:seashell 9:seashell 7:seashell 5:seashell -:seashell *:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 7 | x=((9-7)+5) | x 9 7 - 5 + = | x:seashell 9:seashell 7:seashell -:seashell 5:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 68 | x=((9*7)+5) | x 9 7 * 5 + = | x:seashell 9:seashell 7:seashell *:seashell 5:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 10 | x=((9-7)*5) | x 9 7 - 5 * = | x:seashell 9:seashell 7:seashell -:seashell 5:seashell *:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 7 | ((9-7)+5)=x | 9 7 - 5 + x = | 9:seashell 7:seashell -:seashell 5:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 68 | ((9*7)+5)=x | 9 7 * 5 + x = | 9:seashell 7:seashell *:seashell 5:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 58 | x=((9*7)-5) | x 9 7 * 5 - = | x:seashell 9:seashell 7:seashell *:seashell 5:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 0 | 21 | 58 | ((9*7)-5)=x | 9 7 * 5 - x = | 9:seashell 7:seashell *:seashell 5:seashell -:seashell x:seashell =:seashell
EXPR: 1 | POS | INT | 0 | 21 | 21 | ((9+7)+5)=x | 9 7 + 5 + x = | 9:seashell 7:seashell +:seashell 5:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | ((7-9)+5)=x | 7 9 - 5 + x = | 7:seashell 9:seashell -:seashell 5:seashell +:seashell x:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 21 | 21 | (x-(9+7))=5 | x 9 7 + - 5 = | x:seashell 9:seashell 7:seashell +:seashell -:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 7 | ((9+5)-7)=x | 9 5 + 7 - x = | 9:seashell 5:seashell +:seashell 7:seashell -:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 7 | x=((9+5)-7) | x 9 5 + 7 - = | x:seashell 9:seashell 5:seashell +:seashell 7:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | ((9+x)-7)=5 | 9 x + 7 - 5 = | 9:seashell x:seashell +:seashell 7:seashell -:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | (x+(9-7))=5 | x 9 7 - + 5 = | x:seashell 9:seashell 7:seashell -:seashell +:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 2 | x=((9+5)/7) | x 9 5 + 7 / = | x:seashell 9:seashell 5:seashell +:seashell 7:seashell /:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 7 | x=(9+(5-7)) | x 9 5 7 - + = | x:seashell 9:seashell 5:seashell 7:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 98 | x=((9+5)*7) | x 9 5 + 7 * = | x:seashell 9:seashell 5:seashell +:seashell 7:seashell *:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 28 | ((9-5)*7)=x | 9 5 - 7 * x = | 9:seashell 5:seashell -:seashell 7:seashell *:seashell x:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 21 | 21 | x=((9+5)+7) | x 9 5 + 7 + = | x:seashell 9:seashell 5:seashell +:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | ((9+7)-x)=5 | 9 7 + x - 5 = | 9:seashell 7:seashell +:seashell x:seashell -:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 98 | ((9+5)*7)=x | 9 5 + 7 * x = | 9:seashell 5:seashell +:seashell 7:seashell *:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 2 | ((9+5)/7)=x | 9 5 + 7 / x = | 9:seashell 5:seashell +:seashell 7:seashell /:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | (9+(x-7))=5 | 9 x 7 - + 5 = | 9:seashell x:seashell 7:seashell -:seashell +:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | ((9-x)+7)=5 | 9 x - 7 + 5 = | 9:seashell x:seashell -:seashell 7:seashell +:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | x=((9-5)+7) | x 9 5 - 7 + = | x:seashell 9:seashell 5:seashell -:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 28 | x=((9-5)*7) | x 9 5 - 7 * = | x:seashell 9:seashell 5:seashell -:seashell 7:seashell *:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 52 | x=((9*5)+7) | x 9 5 * 7 + = | x:seashell 9:seashell 5:seashell *:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 38 | x=((9*5)-7) | x 9 5 * 7 - = | x:seashell 9:seashell 5:seashell *:seashell 7:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | ((9-5)+7)=x | 9 5 - 7 + x = | 9:seashell 5:seashell -:seashell 7:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | ((9-7)+x)=5 | 9 7 - x + 5 = | 9:seashell 7:seashell -:seashell x:seashell +:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | x=((7-9)+5) | x 7 9 - 5 + = | x:seashell 7:seashell 9:seashell -:seashell 5:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 52 | ((9*5)+7)=x | 9 5 * 7 + x = | 9:seashell 5:seashell *:seashell 7:seashell +:seashell x:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 21 | 21 | ((9+5)+7)=x | 9 5 + 7 + x = | 9:seashell 5:seashell +:seashell 7:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 38 | ((9*5)-7)=x | 9 5 * 7 - x = | 9:seashell 5:seashell *:seashell 7:seashell -:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | 9=((x-7)+5) | 9 x 7 - 5 + = | 9:seashell x:seashell 7:seashell -:seashell 5:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 21 | 21 | 9=((x-7)-5) | 9 x 7 - 5 - = | 9:seashell x:seashell 7:seashell -:seashell 5:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 108 | 9=(x/(7+5)) | 9 x 7 5 + / = | 9:seashell x:seashell 7:seashell 5:seashell +:seashell /:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 18 | 9=(x/(7-5)) | 9 x 7 5 - / = | 9:seashell x:seashell 7:seashell 5:seashell -:seashell /:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 44 | ((x-9)/7)=5 | x 9 - 7 / 5 = | x:seashell 9:seashell -:seashell 7:seashell /:seashell 5:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 21 | 21 | x=(7+(9+5)) | x 7 9 5 + + = | x:seashell 7:seashell 9:seashell 5:seashell +:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | (7+(9-5))=x | 7 9 5 - + x = | 7:seashell 9:seashell 5:seashell -:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 52 | (7+(9*5))=x | 7 9 5 * + x = | 7:seashell 9:seashell 5:seashell *:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 2 | 9=((x*7)-5) | 9 x 7 * 5 - = | 9:seashell x:seashell 7:seashell *:seashell 5:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 98 | 9=((x/7)-5) | 9 x 7 / 5 - = | 9:seashell x:seashell 7:seashell /:seashell 5:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 21 | 21 | 9=(x-(7+5)) | 9 x 7 5 + - = | 9:seashell x:seashell 7:seashell 5:seashell +:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | x=(7+(9-5)) | x 7 9 5 - + = | x:seashell 7:seashell 9:seashell 5:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 52 | x=(7+(9*5)) | x 7 9 5 * + = | x:seashell 7:seashell 9:seashell 5:seashell *:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 28 | 9=((x/7)+5) | 9 x 7 / 5 + = | 9:seashell x:seashell 7:seashell /:seashell 5:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | x=(7-(9-5)) | x 7 9 5 - - = | x:seashell 7:seashell 9:seashell 5:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | 9=(x-(7-5)) | 9 x 7 5 - - = | 9:seashell x:seashell 7:seashell 5:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | (9-(5-7))=x | 9 5 7 - - x = | 9:seashell 5:seashell 7:seashell -:seashell -:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | x=(9-(5-7)) | x 9 5 7 - - = | x:seashell 9:seashell 5:seashell 7:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | (7-(9-5))=x | 7 9 5 - - x = | 7:seashell 9:seashell 5:seashell -:seashell -:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | 9=((7-x)+5) | 9 7 x - 5 + = | 9:seashell 7:seashell x:seashell -:seashell 5:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 7 | (9+(5-7))=x | 9 5 7 - + x = | 9:seashell 5:seashell 7:seashell -:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 58 | ((9*7)-x)=5 | 9 7 * x - 5 = | 9:seashell 7:seashell *:seashell x:seashell -:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 38 | 9=((x+7)/5) | 9 x 7 + 5 / = | 9:seashell x:seashell 7:seashell +:seashell 5:seashell /:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | 9=((7+5)-x) | 9 7 5 + x - = | 9:seashell 7:seashell 5:seashell +:seashell x:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 11 | (9+(7-x))=5 | 9 7 x - + 5 = | 9:seashell 7:seashell x:seashell -:seashell +:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 28 | (9-(x/7))=5 | 9 x 7 / - 5 = | 9:seashell x:seashell 7:seashell /:seashell -:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 28 | (7*(9-5))=x | 7 9 5 - * x = | 7:seashell 9:seashell 5:seashell -:seashell *:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 3 | 9=(7+(5-x)) | 9 7 5 x - + = | 9:seashell 7:seashell 5:seashell x:seashell -:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 21 | 21 | (7+(9+5))=x | 7 9 5 + + x = | 7:seashell 9:seashell 5:seashell +:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 52 | 9=((x-7)/5) | 9 x 7 - 5 / = | 9:seashell x:seashell 7:seashell -:seashell 5:seashell /:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 7 | (x-(9-7))=5 | x 9 7 - - 5 = | x:seashell 9:seashell 7:seashell -:seashell -:seashell 5:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 21 | 44 | 9=(x-(7*5)) | 9 x 7 5 * - = | 9:seashell x:seashell 7:seashell 5:seashell *:seashell -:seashell =:seashell
