parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 4 | 10 | (7+3)=x | 7 3 + x = | 7:dime 3:dime +:dime x:dime =:dime
EXPR: 1 | POS | INT | 0 | 4 | 4 | x=(7-3) | x 7 3 - = | x:dime 7:dime 3:dime -:dime =:dime
EXPR: 0 | POS | INT | 0 | 4 | 21 | x=(7*3) | x 7 3 * = | x:dime 7:dime 3:dime *:dime =:dime
EXPR: 1 | POS | INT | 0 | 4 | 4 | (7-3)=x | 7 3 - x = | 7:dime 3:dime -:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 4 | 21 | (7*3)=x | 7 3 * x = | 7:dime 3:dime *:dime x:dime =:dime
EXPR: 0 | POS | INT | 0 | 4 | 10 | x=(7+3) | x 7 3 + = | x:dime 7:dime 3:dime +:dime =:dime
EXPR: 1 | POS | INT | 2 | 4 | 4 | 7=(x+3) | 7 x 3 + = | 7:dime x:dime 3:dime +:dime =:dime
EXPR: 0 | POS | INT | 2 | 4 | 10 | 7=(x-3) | 7 x 3 - = | 7:dime x:dime 3:dime -:dime =:dime
EXPR: 0 | POS | INT | 2 | 4 | 21 | 7=(x/3) | 7 x 3 / = | 7:dime x:dime 3:dime /:dime =:dime
EXPR: 1 | POS | INT | 2 | 4 | 4 | (7-x)=3 | 7 x - 3 = | 7:dime x:dime -:dime 3:dime =:dime
EXPR: 0 | POS | INT | 2 | 4 | 10 | (x-7)=3 | x 7 - 3 = | x:dime 7:dime -:dime 3:dime =:dime
EXPR: 0 | POS | INT | 2 | 4 | 21 | (x/7)=3 | x 7 / 3 = | x:dime 7:dime /:dime 3:dime =:dime
EXPR: 1 | POS | INT | 2 | 4 | 4 | 7=(3+x) | 7 3 x + = | 7:dime 3:dime x:dime +:dime =:dime
EXPR: 1 | POS | INT | 4 | 4 | 4 | (x+3)=7 | x 3 + 7 = | x:dime 3:dime +:dime 7:dime =:dime
EXPR: 1 | POS | INT | 4 | 4 | 4 | (3+x)=7 | 3 x + 7 = | 3:dime x:dime +:dime 7:dime =:dime
EXPR: 0 | POS | INT | 4 | 4 | 10 | 3=(x-7) | 3 x 7 - = | 3:dime x:dime 7:dime -:dime =:dime
EXPR: 0 | POS | INT | 4 | 4 | 10 | (x-3)=7 | x 3 - 7 = | x:dime 3:dime -:dime 7:dime =:dime
EXPR: 0 | POS | INT | 4 | 4 | 21 | 3=(x/7) | 3 x 7 / = | 3:dime x:dime 7:dime /:dime =:dime
EXPR: 0 | POS | INT | 4 | 4 | 21 | (x/3)=7 | x 3 / 7 = | x:dime 3:dime /:dime 7:dime =:dime
EXPR: 1 | POS | INT | 4 | 4 | 4 | 3=(7-x) | 3 7 x - = | 3:dime 7:dime x:dime -:dime =:dime
NET 20 unique, non-negative, integer-valued solutions found out of 56 total solutions
