parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 7 | 72 | x=((79+9)-16) | x 79 9 + 16 - = | x:dollar 79:dollar 9:dollar +:dollar 16:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 54 | x=(79-(9+16)) | x 79 9 16 + - = | x:dollar 79:dollar 9:dollar 16:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 1408 | x=((79+9)*16) | x 79 9 + 16 * = | x:dollar 79:dollar 9:dollar +:dollar 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 1975 | x=(79*(9+16)) | x 79 9 16 + * = | x:dollar 79:dollar 9:dollar 16:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 104 | x=(79+(9+16)) | x 79 9 16 + + = | x:dollar 79:dollar 9:dollar 16:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 86 | x=(79-(9-16)) | x 79 9 16 - - = | x:dollar 79:dollar 9:dollar 16:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 695 | x=((79*9)-16) | x 79 9 * 16 - = | x:dollar 79:dollar 9:dollar *:dollar 16:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 54 | x=((79-9)-16) | x 79 9 - 16 - = | x:dollar 79:dollar 9:dollar -:dollar 16:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 72 | x=(79+(9-16)) | x 79 9 16 - + = | x:dollar 79:dollar 9:dollar 16:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 223 | x=(79+(9*16)) | x 79 9 16 * + = | x:dollar 79:dollar 9:dollar 16:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 1120 | x=((79-9)*16) | x 79 9 - 16 * = | x:dollar 79:dollar 9:dollar -:dollar 16:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 86 | x=((79-9)+16) | x 79 9 - 16 + = | x:dollar 79:dollar 9:dollar -:dollar 16:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 54 | ((79-9)-16)=x | 79 9 - 16 - x = | 79:dollar 9:dollar -:dollar 16:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 72 | ((79+9)-16)=x | 79 9 + 16 - x = | 79:dollar 9:dollar +:dollar 16:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 104 | x=((79+9)+16) | x 79 9 + 16 + = | x:dollar 79:dollar 9:dollar +:dollar 16:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 727 | x=((79*9)+16) | x 79 9 * 16 + = | x:dollar 79:dollar 9:dollar *:dollar 16:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 695 | ((79*9)-16)=x | 79 9 * 16 - x = | 79:dollar 9:dollar *:dollar 16:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 86 | ((79-9)+16)=x | 79 9 - 16 + x = | 79:dollar 9:dollar -:dollar 16:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 1120 | ((79-9)*16)=x | 79 9 - 16 * x = | 79:dollar 9:dollar -:dollar 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 104 | ((79+9)+16)=x | 79 9 + 16 + x = | 79:dollar 9:dollar +:dollar 16:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 1408 | ((79+9)*16)=x | 79 9 + 16 * x = | 79:dollar 9:dollar +:dollar 16:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 727 | ((79*9)+16)=x | 79 9 * 16 + x = | 79:dollar 9:dollar *:dollar 16:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 72 | (79+(9-16))=x | 79 9 16 - + x = | 79:dollar 9:dollar 16:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 86 | (79-(9-16))=x | 79 9 16 - - x = | 79:dollar 9:dollar 16:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 223 | (79+(9*16))=x | 79 9 16 * + x = | 79:dollar 9:dollar 16:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 1975 | (79*(9+16))=x | 79 9 16 + * x = | 79:dollar 9:dollar 16:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 54 | (79-(9+16))=x | 79 9 16 + - x = | 79:dollar 9:dollar 16:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 7 | 104 | (79+(9+16))=x | 79 9 16 + + x = | 79:dollar 9:dollar 16:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 553 | x=(79*(16-9)) | x 79 16 9 - * = | x:dollar 79:dollar 16:dollar 9:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 72 | x=(79-(16-9)) | x 79 16 9 - - = | x:dollar 79:dollar 16:dollar 9:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 855 | x=((79+16)*9) | x 79 16 + 9 * = | x:dollar 79:dollar 16:dollar +:dollar 9:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 1255 | x=((79*16)-9) | x 79 16 * 9 - = | x:dollar 79:dollar 16:dollar *:dollar 9:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 86 | x=((79+16)-9) | x 79 16 + 9 - = | x:dollar 79:dollar 16:dollar +:dollar 9:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 54 | x=((79-16)-9) | x 79 16 - 9 - = | x:dollar 79:dollar 16:dollar -:dollar 9:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 86 | x=(79+(16-9)) | x 79 16 9 - + = | x:dollar 79:dollar 16:dollar 9:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 54 | ((79-x)-9)=16 | 79 x - 9 - 16 = | 79:dollar x:dollar -:dollar 9:dollar -:dollar 16:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 86 | 79=((9-16)+x) | 79 9 16 - x + = | 79:dollar 9:dollar 16:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 7 | 567 | x=((79-16)*9) | x 79 16 - 9 * = | x:dollar 79:dollar 16:dollar -:dollar 9:dollar *:dollar =:dollar
