parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | FRA | 0 | 12.7 | 12.7 | (4+8.7)=x | 4 8.7 + x = | 4:pound 8.7:pound +:pound x:pound =:pound
EXPR: 0 | POS | FRA | 0 | 12.7 | 34.8 | x=(4*8.7) | x 4 8.7 * = | x:pound 4:pound 8.7:pound *:pound =:pound
EXPR: 0 | POS | FRA | 0 | 12.7 | 0.459770114942529 | x=(4/8.7) | x 4 8.7 / = | x:pound 4:pound 8.7:pound /:pound =:pound
EXPR: 0 | POS | FRA | 0 | 12.7 | 0.459770114942529 | (4/8.7)=x | 4 8.7 / x = | 4:pound 8.7:pound /:pound x:pound =:pound
EXPR: 0 | POS | FRA | 0 | 12.7 | 34.8 | (4*8.7)=x | 4 8.7 * x = | 4:pound 8.7:pound *:pound x:pound =:pound
EXPR: 1 | POS | FRA | 0 | 12.7 | 12.7 | x=(4+8.7) | x 4 8.7 + = | x:pound 4:pound 8.7:pound +:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 4.7 | (x+4)=8.7 | x 4 + 8.7 = | x:pound 4:pound +:pound 8.7:pound =:pound
EXPR: 1 | POS | FRA | 2 | 12.7 | 12.7 | 4=(x-8.7) | 4 x 8.7 - = | 4:pound x:pound 8.7:pound -:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 4.7 | x=(8.7-4) | x 8.7 4 - = | x:pound 8.7:pound 4:pound -:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 4.7 | (4+x)=8.7 | 4 x + 8.7 = | 4:pound x:pound +:pound 8.7:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 0.459770114942529 | 4=(x*8.7) | 4 x 8.7 * = | 4:pound x:pound 8.7:pound *:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 34.8 | 4=(x/8.7) | 4 x 8.7 / = | 4:pound x:pound 8.7:pound /:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 2.175 | x=(8.7/4) | x 8.7 4 / = | x:pound 8.7:pound 4:pound /:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 0.459770114942529 | (4/x)=8.7 | 4 x / 8.7 = | 4:pound x:pound /:pound 8.7:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 4.7 | (8.7-4)=x | 8.7 4 - x = | 8.7:pound 4:pound -:pound x:pound =:pound
EXPR: 1 | POS | FRA | 2 | 12.7 | 12.7 | (x-4)=8.7 | x 4 - 8.7 = | x:pound 4:pound -:pound 8.7:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 2.175 | (4*x)=8.7 | 4 x * 8.7 = | 4:pound x:pound *:pound 8.7:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 34.8 | (x/4)=8.7 | x 4 / 8.7 = | x:pound 4:pound /:pound 8.7:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 2.175 | (x*4)=8.7 | x 4 * 8.7 = | x:pound 4:pound *:pound 8.7:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 2.175 | (8.7/4)=x | 8.7 4 / x = | 8.7:pound 4:pound /:pound x:pound =:pound
EXPR: 0 | POS | FRA | 2 | 12.7 | 4.7 | 4=(8.7-x) | 4 8.7 x - = | 4:pound 8.7:pound x:pound -:pound =:pound
