parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 5.33333 |  | x=(2.6666666666666665-2.6666666666666665) | x 2.6666666666666665 2.6666666666666665 - = | x:bottle 2.6666666666666665:bottle 2.6666666666666665:bottle -:bottle =:bottle
EXPR: 1 | POS | FRA | 0 | 5.33333 | 5.33333333333333 | (2.6666666666666665+2.6666666666666665)=x | 2.6666666666666665 2.6666666666666665 + x = | 2.6666666666666665:bottle 2.6666666666666665:bottle +:bottle x:bottle =:bottle
EXPR: 0 | POS | INT | 0 | 5.33333 | 1 | x=(2.6666666666666665/2.6666666666666665) | x 2.6666666666666665 2.6666666666666665 / = | x:bottle 2.6666666666666665:bottle 2.6666666666666665:bottle /:bottle =:bottle
EXPR: 0 | POS | INT | 0 | 5.33333 | 1 | (2.6666666666666665/2.6666666666666665)=x | 2.6666666666666665 2.6666666666666665 / x = | 2.6666666666666665:bottle 2.6666666666666665:bottle /:bottle x:bottle =:bottle
EXPR: 0 | POS | FRA | 0 | 5.33333 | 7.11111111111111 | (2.6666666666666665*2.6666666666666665)=x | 2.6666666666666665 2.6666666666666665 * x = | 2.6666666666666665:bottle 2.6666666666666665:bottle *:bottle x:bottle =:bottle
EXPR: 0 | POS | INT | 0 | 5.33333 | 0 | (2.6666666666666665-2.6666666666666665)=x | 2.6666666666666665 2.6666666666666665 - x = | 2.6666666666666665:bottle 2.6666666666666665:bottle -:bottle x:bottle =:bottle
EXPR: 1 | POS | FRA | 0 | 5.33333 | 5.33333333333333 | x=(2.6666666666666665+2.6666666666666665) | x 2.6666666666666665 2.6666666666666665 + = | x:bottle 2.6666666666666665:bottle 2.6666666666666665:bottle +:bottle =:bottle
EXPR: 0 | POS | FRA | 0 | 5.33333 | 7.11111111111111 | x=(2.6666666666666665*2.6666666666666665) | x 2.6666666666666665 2.6666666666666665 * = | x:bottle 2.6666666666666665:bottle 2.6666666666666665:bottle *:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 1 | 2.6666666666666665=(2.6666666666666665/x) | 2.6666666666666665 2.6666666666666665 x / = | 2.6666666666666665:bottle 2.6666666666666665:bottle x:bottle /:bottle =:bottle
EXPR: 1 | POS | FRA | 2 | 5.33333 | 5.33333333333333 | 2.6666666666666665=(x-2.6666666666666665) | 2.6666666666666665 x 2.6666666666666665 - = | 2.6666666666666665:bottle x:bottle 2.6666666666666665:bottle -:bottle =:bottle
EXPR: 0 | POS | FRA | 2 | 5.33333 | 7.11111111111111 | 2.6666666666666665=(x/2.6666666666666665) | 2.6666666666666665 x 2.6666666666666665 / = | 2.6666666666666665:bottle x:bottle 2.6666666666666665:bottle /:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 1 | 2.6666666666666665=(2.6666666666666665*x) | 2.6666666666666665 2.6666666666666665 x * = | 2.6666666666666665:bottle 2.6666666666666665:bottle x:bottle *:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 0 | 2.6666666666666665=(x+2.6666666666666665) | 2.6666666666666665 x 2.6666666666666665 + = | 2.6666666666666665:bottle x:bottle 2.6666666666666665:bottle +:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 1 | (2.6666666666666665/x)=2.6666666666666665 | 2.6666666666666665 x / 2.6666666666666665 = | 2.6666666666666665:bottle x:bottle /:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 1 | (2.6666666666666665*x)=2.6666666666666665 | 2.6666666666666665 x * 2.6666666666666665 = | 2.6666666666666665:bottle x:bottle *:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 |  | (x+2.6666666666666665)=2.6666666666666665 | x 2.6666666666666665 + 2.6666666666666665 = | x:bottle 2.6666666666666665:bottle +:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 |  | (2.6666666666666665+x)=2.6666666666666665 | 2.6666666666666665 x + 2.6666666666666665 = | 2.6666666666666665:bottle x:bottle +:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 0 | 2.6666666666666665=(2.6666666666666665+x) | 2.6666666666666665 2.6666666666666665 x + = | 2.6666666666666665:bottle 2.6666666666666665:bottle x:bottle +:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 |  | (2.6666666666666665-x)=2.6666666666666665 | 2.6666666666666665 x - 2.6666666666666665 = | 2.6666666666666665:bottle x:bottle -:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 1 | 2.6666666666666665=(x*2.6666666666666665) | 2.6666666666666665 x 2.6666666666666665 * = | 2.6666666666666665:bottle x:bottle 2.6666666666666665:bottle *:bottle =:bottle
EXPR: 1 | POS | FRA | 2 | 5.33333 | 5.33333333333333 | (x-2.6666666666666665)=2.6666666666666665 | x 2.6666666666666665 - 2.6666666666666665 = | x:bottle 2.6666666666666665:bottle -:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | FRA | 2 | 5.33333 | 7.11111111111111 | (x/2.6666666666666665)=2.6666666666666665 | x 2.6666666666666665 / 2.6666666666666665 = | x:bottle 2.6666666666666665:bottle /:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 1 | (x*2.6666666666666665)=2.6666666666666665 | x 2.6666666666666665 * 2.6666666666666665 = | x:bottle 2.6666666666666665:bottle *:bottle 2.6666666666666665:bottle =:bottle
EXPR: 0 | POS | INT | 2 | 5.33333 | 0 | 2.6666666666666665=(2.6666666666666665-x) | 2.6666666666666665 2.6666666666666665 x - = | 2.6666666666666665:bottle 2.6666666666666665:bottle x:bottle -:bottle =:bottle
NET 24 unique, non-negative solutions found out of 56 total solutions
