parameters: n=5 l=2 k=1 p=5 q=3 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 3 | 21 | (9+12)=x | 9 12 + x = | 9:dollar 12:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 3 | 108 | x=(9*12) | x 9 12 * = | x:dollar 9:dollar 12:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 3 | 21 | x=(9+12) | x 9 12 + = | x:dollar 9:dollar 12:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 3 | 108 | (9*12)=x | 9 12 * x = | 9:dollar 12:dollar *:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 3 | 3 | (12-9)=x | 12 9 - x = | 12:dollar 9:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 3 | 108 | (x/9)=12 | x 9 / 12 = | x:dollar 9:dollar /:dollar 12:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 3 | 3 | (9+x)=12 | 9 x + 12 = | 9:dollar x:dollar +:dollar 12:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 3 | 3 | x=(12-9) | x 12 9 - = | x:dollar 12:dollar 9:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 3 | 3 | 9=(12-x) | 9 12 x - = | 9:dollar 12:dollar x:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 3 | 3 | (x+9)=12 | x 9 + 12 = | x:dollar 9:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 3 | 108 | 9=(x/12) | 9 x 12 / = | 9:dollar x:dollar 12:dollar /:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 3 | 21 | 9=(x-12) | 9 x 12 - = | 9:dollar x:dollar 12:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 3 | 21 | (x-9)=12 | x 9 - 12 = | x:dollar 9:dollar -:dollar 12:dollar =:dollar
EXPR: 1 | POS | INT | 4 | 3 | 3 | (12-x)=9 | 12 x - 9 = | 12:dollar x:dollar -:dollar 9:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 3 | 108 | (x/12)=9 | x 12 / 9 = | x:dollar 12:dollar /:dollar 9:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 3 | 108 | 12=(x/9) | 12 x 9 / = | 12:dollar x:dollar 9:dollar /:dollar =:dollar
EXPR: 1 | POS | INT | 4 | 3 | 3 | 12=(9+x) | 12 9 x + = | 12:dollar 9:dollar x:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 4 | 3 | 3 | 12=(x+9) | 12 x 9 + = | 12:dollar x:dollar 9:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 3 | 21 | 12=(x-9) | 12 x 9 - = | 12:dollar x:dollar 9:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 3 | 21 | (x-12)=9 | x 12 - 9 = | x:dollar 12:dollar -:dollar 9:dollar =:dollar
NET 20 unique, non-negative, integer-valued solutions found out of 56 total solutions
