parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 35 | 12 | (5+7)=x | 5 7 + x = | 5:day 7:day +:day x:day =:day
EXPR: 1 | POS | INT | 0 | 35 | 35 | (5*7)=x | 5 7 * x = | 5:day 7:day *:day x:day =:day
EXPR: 0 | POS | INT | 0 | 35 | 12 | x=(5+7) | x 5 7 + = | x:day 5:day 7:day +:day =:day
EXPR: 1 | POS | INT | 0 | 35 | 35 | x=(5*7) | x 5 7 * = | x:day 5:day 7:day *:day =:day
EXPR: 0 | POS | INT | 2 | 35 | 12 | 5=(x-7) | 5 x 7 - = | 5:day x:day 7:day -:day =:day
EXPR: 1 | POS | INT | 2 | 35 | 35 | 5=(x/7) | 5 x 7 / = | 5:day x:day 7:day /:day =:day
EXPR: 0 | POS | INT | 2 | 35 | 2 | (x+5)=7 | x 5 + 7 = | x:day 5:day +:day 7:day =:day
EXPR: 0 | POS | INT | 2 | 35 | 2 | x=(7-5) | x 7 5 - = | x:day 7:day 5:day -:day =:day
EXPR: 0 | POS | INT | 2 | 35 | 2 | (5+x)=7 | 5 x + 7 = | 5:day x:day +:day 7:day =:day
EXPR: 0 | POS | INT | 2 | 35 | 2 | (7-5)=x | 7 5 - x = | 7:day 5:day -:day x:day =:day
EXPR: 0 | POS | INT | 2 | 35 | 12 | (x-5)=7 | x 5 - 7 = | x:day 5:day -:day 7:day =:day
EXPR: 1 | POS | INT | 2 | 35 | 35 | (x/5)=7 | x 5 / 7 = | x:day 5:day /:day 7:day =:day
EXPR: 0 | POS | INT | 2 | 35 | 2 | 5=(7-x) | 5 7 x - = | 5:day 7:day x:day -:day =:day
EXPR: 0 | POS | INT | 4 | 35 | 12 | 7=(x-5) | 7 x 5 - = | 7:day x:day 5:day -:day =:day
EXPR: 0 | POS | INT | 4 | 35 | 2 | 7=(x+5) | 7 x 5 + = | 7:day x:day 5:day +:day =:day
EXPR: 1 | POS | INT | 4 | 35 | 35 | 7=(x/5) | 7 x 5 / = | 7:day x:day 5:day /:day =:day
EXPR: 0 | POS | INT | 4 | 35 | 2 | (7-x)=5 | 7 x - 5 = | 7:day x:day -:day 5:day =:day
EXPR: 0 | POS | INT | 4 | 35 | 2 | 7=(5+x) | 7 5 x + = | 7:day 5:day x:day +:day =:day
EXPR: 1 | POS | INT | 4 | 35 | 35 | (x/7)=5 | x 7 / 5 = | x:day 7:day /:day 5:day =:day
EXPR: 0 | POS | INT | 4 | 35 | 12 | (x-7)=5 | x 7 - 5 = | x:day 7:day -:day 5:day =:day
NET 20 unique, non-negative, integer-valued solutions found out of 56 total solutions
