parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 33 | 77 | (22+55)=x | 22 55 + x = | 22:tree 55:tree +:tree x:tree =:tree
EXPR: 0 | POS | INT | 0 | 33 | 1210 | x=(22*55) | x 22 55 * = | x:tree 22:tree 55:tree *:tree =:tree
EXPR: 0 | POS | INT | 0 | 33 | 1210 | (22*55)=x | 22 55 * x = | 22:tree 55:tree *:tree x:tree =:tree
EXPR: 0 | POS | INT | 0 | 33 | 77 | x=(22+55) | x 22 55 + = | x:tree 22:tree 55:tree +:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | (x+22)=55 | x 22 + 55 = | x:tree 22:tree +:tree 55:tree =:tree
EXPR: 0 | POS | INT | 2 | 33 | 77 | 22=(x-55) | 22 x 55 - = | 22:tree x:tree 55:tree -:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | x=(55-22) | x 55 22 - = | x:tree 55:tree 22:tree -:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | (22+x)=55 | 22 x + 55 = | 22:tree x:tree +:tree 55:tree =:tree
EXPR: 0 | POS | INT | 2 | 33 | 1210 | 22=(x/55) | 22 x 55 / = | 22:tree x:tree 55:tree /:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | (55-22)=x | 55 22 - x = | 55:tree 22:tree -:tree x:tree =:tree
EXPR: 0 | POS | INT | 2 | 33 | 77 | (x-22)=55 | x 22 - 55 = | x:tree 22:tree -:tree 55:tree =:tree
EXPR: 0 | POS | INT | 2 | 33 | 1210 | (x/22)=55 | x 22 / 55 = | x:tree 22:tree /:tree 55:tree =:tree
EXPR: 1 | POS | INT | 2 | 33 | 33 | 22=(55-x) | 22 55 x - = | 22:tree 55:tree x:tree -:tree =:tree
EXPR: 1 | POS | INT | 4 | 33 | 33 | 55=(x+22) | 55 x 22 + = | 55:tree x:tree 22:tree +:tree =:tree
EXPR: 0 | POS | INT | 4 | 33 | 77 | 55=(x-22) | 55 x 22 - = | 55:tree x:tree 22:tree -:tree =:tree
EXPR: 1 | POS | INT | 4 | 33 | 33 | (55-x)=22 | 55 x - 22 = | 55:tree x:tree -:tree 22:tree =:tree
EXPR: 0 | POS | INT | 4 | 33 | 77 | (x-55)=22 | x 55 - 22 = | x:tree 55:tree -:tree 22:tree =:tree
EXPR: 0 | POS | INT | 4 | 33 | 1210 | 55=(x/22) | 55 x 22 / = | 55:tree x:tree 22:tree /:tree =:tree
EXPR: 1 | POS | INT | 4 | 33 | 33 | 55=(22+x) | 55 22 x + = | 55:tree 22:tree x:tree +:tree =:tree
EXPR: 0 | POS | INT | 4 | 33 | 1210 | (x/55)=22 | x 55 / 22 = | x:tree 55:tree /:tree 22:tree =:tree
NET 20 unique, non-negative, integer-valued solutions found out of 56 total solutions
