parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | FRA | 0 | 21.95 | 21.95 | (10.22+11.73)=x | 10.22 11.73 + x = | 10.22:dollar 11.73:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 21.95 | 119.8806 | x=(10.22*11.73) | x 10.22 11.73 * = | x:dollar 10.22:dollar 11.73:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 21.95 | 0.871270247229327 | x=(10.22/11.73) | x 10.22 11.73 / = | x:dollar 10.22:dollar 11.73:dollar /:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 21.95 | 0.871270247229327 | (10.22/11.73)=x | 10.22 11.73 / x = | 10.22:dollar 11.73:dollar /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 0 | 21.95 | 119.8806 | (10.22*11.73)=x | 10.22 11.73 * x = | 10.22:dollar 11.73:dollar *:dollar x:dollar =:dollar
EXPR: 1 | POS | FRA | 0 | 21.95 | 21.95 | x=(10.22+11.73) | x 10.22 11.73 + = | x:dollar 10.22:dollar 11.73:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.51 | (x+10.22)=11.73 | x 10.22 + 11.73 = | x:dollar 10.22:dollar +:dollar 11.73:dollar =:dollar
EXPR: 1 | POS | FRA | 2 | 21.95 | 21.95 | 10.22=(x-11.73) | 10.22 x 11.73 - = | 10.22:dollar x:dollar 11.73:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.51 | x=(11.73-10.22) | x 11.73 10.22 - = | x:dollar 11.73:dollar 10.22:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.51 | (10.22+x)=11.73 | 10.22 x + 11.73 = | 10.22:dollar x:dollar +:dollar 11.73:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 0.871270247229327 | 10.22=(x*11.73) | 10.22 x 11.73 * = | 10.22:dollar x:dollar 11.73:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 119.8806 | 10.22=(x/11.73) | 10.22 x 11.73 / = | 10.22:dollar x:dollar 11.73:dollar /:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.14774951076321 | x=(11.73/10.22) | x 11.73 10.22 / = | x:dollar 11.73:dollar 10.22:dollar /:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 0.871270247229327 | (10.22/x)=11.73 | 10.22 x / 11.73 = | 10.22:dollar x:dollar /:dollar 11.73:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.51 | (11.73-10.22)=x | 11.73 10.22 - x = | 11.73:dollar 10.22:dollar -:dollar x:dollar =:dollar
EXPR: 1 | POS | FRA | 2 | 21.95 | 21.95 | (x-10.22)=11.73 | x 10.22 - 11.73 = | x:dollar 10.22:dollar -:dollar 11.73:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.14774951076321 | (10.22*x)=11.73 | 10.22 x * 11.73 = | 10.22:dollar x:dollar *:dollar 11.73:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 119.8806 | (x/10.22)=11.73 | x 10.22 / 11.73 = | x:dollar 10.22:dollar /:dollar 11.73:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.14774951076321 | (x*10.22)=11.73 | x 10.22 * 11.73 = | x:dollar 10.22:dollar *:dollar 11.73:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.14774951076321 | (11.73/10.22)=x | 11.73 10.22 / x = | 11.73:dollar 10.22:dollar /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.51 | 10.22=(11.73-x) | 10.22 11.73 x - = | 10.22:dollar 11.73:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 0.871270247229327 | 10.22=(11.73*x) | 10.22 11.73 x * = | 10.22:dollar 11.73:dollar x:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 21.95 | 1.14774951076321 | 10.22=(11.73/x) | 10.22 11.73 x / = | 10.22:dollar 11.73:dollar x:dollar /:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 1.51 | 11.73=(x+10.22) | 11.73 x 10.22 + = | 11.73:dollar x:dollar 10.22:dollar +:dollar =:dollar
EXPR: 1 | POS | FRA | 4 | 21.95 | 21.95 | 11.73=(x-10.22) | 11.73 x 10.22 - = | 11.73:dollar x:dollar 10.22:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 1.51 | (11.73-x)=10.22 | 11.73 x - 10.22 = | 11.73:dollar x:dollar -:dollar 10.22:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 1.14774951076321 | (11.73/x)=10.22 | 11.73 x / 10.22 = | 11.73:dollar x:dollar /:dollar 10.22:dollar =:dollar
EXPR: 1 | POS | FRA | 4 | 21.95 | 21.95 | (x-11.73)=10.22 | x 11.73 - 10.22 = | x:dollar 11.73:dollar -:dollar 10.22:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 1.14774951076321 | 11.73=(x*10.22) | 11.73 x 10.22 * = | 11.73:dollar x:dollar 10.22:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 119.8806 | 11.73=(x/10.22) | 11.73 x 10.22 / = | 11.73:dollar x:dollar 10.22:dollar /:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 0.871270247229327 | (x*11.73)=10.22 | x 11.73 * 10.22 = | x:dollar 11.73:dollar *:dollar 10.22:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 0.871270247229327 | (11.73*x)=10.22 | 11.73 x * 10.22 = | 11.73:dollar x:dollar *:dollar 10.22:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 1.51 | 11.73=(10.22+x) | 11.73 10.22 x + = | 11.73:dollar 10.22:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 119.8806 | (x/11.73)=10.22 | x 11.73 / 10.22 = | x:dollar 11.73:dollar /:dollar 10.22:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 1.14774951076321 | 11.73=(10.22*x) | 11.73 10.22 x * = | 11.73:dollar 10.22:dollar x:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 21.95 | 0.871270247229327 | 11.73=(10.22/x) | 11.73 10.22 x / = | 11.73:dollar 10.22:dollar x:dollar /:dollar =:dollar
NET 36 unique, non-negative solutions found out of 56 total solutions
