parameters: n=9 l=4 k=1 p=5 q=1 m=10
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | FRA | 0 | 6.65 | 6.65 | x=((0.15+1.3)+(0.7+4.5)) | x 0.15 1.3 + 0.7 4.5 + + = | x:money 0.15:money 1.3:money +:money 0.7:money 4.5:money +:money +:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 2.85714285714286 | (((0.15-1.3)/0.7)+4.5)=x | 0.15 1.3 - 0.7 / 4.5 + x = | 0.15:money 1.3:money -:money 0.7:money /:money 4.5:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 1.014 | x=((0.15*1.3)*(0.7+4.5)) | x 0.15 1.3 * 0.7 4.5 + * = | x:money 0.15:money 1.3:money *:money 0.7:money 4.5:money +:money *:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.0375 | x=((0.15*1.3)/(0.7+4.5)) | x 0.15 1.3 * 0.7 4.5 + / = | x:money 0.15:money 1.3:money *:money 0.7:money 4.5:money +:money /:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 5.395 | x=((0.15*1.3)+(0.7+4.5)) | x 0.15 1.3 * 0.7 4.5 + + = | x:money 0.15:money 1.3:money *:money 0.7:money 4.5:money +:money +:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.166666666666667 | (((0.15+1.3)-0.7)/4.5)=x | 0.15 1.3 + 0.7 - 4.5 / x = | 0.15:money 1.3:money +:money 0.7:money -:money 4.5:money /:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.198888888888889 | (((0.15*1.3)+0.7)/4.5)=x | 0.15 1.3 * 0.7 + 4.5 / x = | 0.15:money 1.3:money *:money 0.7:money +:money 4.5:money /:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 3.375 | (((0.15+1.3)-0.7)*4.5)=x | 0.15 1.3 + 0.7 - 4.5 * x = | 0.15:money 1.3:money +:money 0.7:money -:money 4.5:money *:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.8115 | x=(0.15*((1.3*0.7)+4.5)) | x 0.15 1.3 0.7 * 4.5 + * = | x:money 0.15:money 1.3:money 0.7:money *:money 4.5:money +:money *:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 4.0275 | (((0.15*1.3)+0.7)*4.5)=x | 0.15 1.3 * 0.7 + 4.5 * x = | 0.15:money 1.3:money *:money 0.7:money +:money 4.5:money *:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 3.345 | x=((0.15*1.3)+(0.7*4.5)) | x 0.15 1.3 * 0.7 4.5 * + = | x:money 0.15:money 1.3:money *:money 0.7:money 4.5:money *:money +:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.181196581196581 | (((0.15/1.3)+0.7)/4.5)=x | 0.15 1.3 / 0.7 + 4.5 / x = | 0.15:money 1.3:money /:money 0.7:money +:money 4.5:money /:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 3.66923076923077 | (((0.15/1.3)+0.7)*4.5)=x | 0.15 1.3 / 0.7 + 4.5 * x = | 0.15:money 1.3:money /:money 0.7:money +:money 4.5:money *:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.0277264325323475 | x=(0.15/((1.3*0.7)+4.5)) | x 0.15 1.3 0.7 * 4.5 + / = | x:money 0.15:money 1.3:money 0.7:money *:money 4.5:money +:money /:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 9.675 | (((0.15+1.3)+0.7)*4.5)=x | 0.15 1.3 + 0.7 + 4.5 * x = | 0.15:money 1.3:money +:money 0.7:money +:money 4.5:money *:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 4.8 | ((0.15*(1.3+0.7))+4.5)=x | 0.15 1.3 0.7 + * 4.5 + x = | 0.15:money 1.3:money 0.7:money +:money *:money 4.5:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 5.56 | x=(0.15+((1.3*0.7)+4.5)) | x 0.15 1.3 0.7 * 4.5 + + = | x:money 0.15:money 1.3:money 0.7:money *:money 4.5:money +:money +:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.477777777777778 | (((0.15+1.3)+0.7)/4.5)=x | 0.15 1.3 + 0.7 + 4.5 / x = | 0.15:money 1.3:money +:money 0.7:money +:money 4.5:money /:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.350555555555556 | x=((0.15*1.3)+(0.7/4.5)) | x 0.15 1.3 * 0.7 4.5 / + = | x:money 0.15:money 1.3:money *:money 0.7:money 4.5:money /:money +:money =:money
EXPR: 1 | POS | FRA | 0 | 6.65 | 6.65 | ((0.15+1.3)+(0.7+4.5))=x | 0.15 1.3 + 0.7 4.5 + + x = | 0.15:money 1.3:money +:money 0.7:money 4.5:money +:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 4.59 | ((0.15*(1.3-0.7))+4.5)=x | 0.15 1.3 0.7 - * 4.5 + x = | 0.15:money 1.3:money 0.7:money -:money *:money 4.5:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 5.25 | (0.15+(1.3-(0.7-4.5)))=x | 0.15 1.3 0.7 4.5 - - + x = | 0.15:money 1.3:money 0.7:money 4.5:money -:money -:money +:money x:money =:money
EXPR: 1 | POS | FRA | 0 | 6.65 | 6.65 | (((0.15+1.3)+0.7)+4.5)=x | 0.15 1.3 + 0.7 + 4.5 + x = | 0.15:money 1.3:money +:money 0.7:money +:money 4.5:money +:money x:money =:money
EXPR: 1 | POS | FRA | 0 | 6.65 | 6.65 | (0.15+(1.3+(0.7+4.5)))=x | 0.15 1.3 0.7 4.5 + + + x = | 0.15:money 1.3:money 0.7:money 4.5:money +:money +:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 6.50714285714286 | ((0.15+(1.3/0.7))+4.5)=x | 0.15 1.3 0.7 / + 4.5 + x = | 0.15:money 1.3:money 0.7:money /:money +:money 4.5:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 3.375 | ((0.15+(1.3-0.7))*4.5)=x | 0.15 1.3 0.7 - + 4.5 * x = | 0.15:money 1.3:money 0.7:money -:money +:money 4.5:money *:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 1.60555555555556 | ((0.15+1.3)+(0.7/4.5))=x | 0.15 1.3 + 0.7 4.5 / + x = | 0.15:money 1.3:money +:money 0.7:money 4.5:money /:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 4.05 | (0.15-(1.3-(0.7+4.5)))=x | 0.15 1.3 0.7 4.5 + - - x = | 0.15:money 1.3:money 0.7:money 4.5:money +:money -:money -:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 0.270940170940171 | ((0.15/1.3)+(0.7/4.5))=x | 0.15 1.3 / 0.7 4.5 / + x = | 0.15:money 1.3:money /:money 0.7:money 4.5:money /:money +:money x:money =:money
EXPR: 0 | POS | FRA | 0 | 6.65 | 9.03214285714286 | ((0.15+(1.3/0.7))*4.5)=x | 0.15 1.3 0.7 / + 4.5 * x = | 0.15:money 1.3:money 0.7:money /:money +:money 4.5:money *:money x:money =:money
